1FK7105-3BC71-1QA1,... and everything else you need>Ordering Data Overview,"SIMOTICS S synchronous motor 1FK7-HI PN=7.7kW; UDC=600V M0=48Nm (100K); NN=2000rpm; naturally cooled design IMB 5 (IM V1, IM V3) Flange 1 Power connector rotatable Absolute encoder single-turn 20-bit with Drive-CLiQ interface (encoder AS20DQI) shaft with feather key, tolerance N without holding brake, degree of protection IP65"
1FK2104-6AF01-1SA0,Drive technology>Converters>Low-voltage converters>Servo drives>SINAMICS S210 servo drive system>SIMOTICS S-1FK2 servomotors for SINAMICS S210,"SIMOTICS S-1FK2 HD Servo motor M0=3.2 Nm; PN = 1 kW at nN=3000 rpm (380-480 V); PN = 0.5 kW at nN=1500 rpm (200-240 V); Degree of protection IP65; Shaft D19x40 mm with feather key; Absolute encoder single-turn 22-bit (encoder AS22DQC); With OCC interface; Connector size M17, rotatable;"
3LD2866-1GP53,"Energy>Low-voltage - Power distribution>Low-voltage components>SENTRON Protection, Switching, Measuring and Monitoring Devices>Switch Disconnectors>Fuseless Switch Disconnectors>3LD Main Control and EMERGENCY-STOP Switches up to 250 A>Basic Devices","SENTRON, Switch disconnector 3LD, emergency switching-off switch, 3- pole, Iu: 125 A, operating power / at AC-23 A 400 V: 45 kW, Molded plastic encapsulation for metric cable gland, 1 NC, 1 NO, rotary operating mechanism, red/yellow"
1FK2104-4AK11-0SB0,... and everything else you need>Ordering Data Overview,SIMOTICS S-1FK2 HD Servo motor M0=1.27 Nm; PN = 0.6 kW at nN=6000 rpm (380-480 V); PN = 0.4 kW At nN=3000 rpm (200-240 V); With holding brake; Degree of protection IP65; Cylindrical shaft D19x40 mm; Absolute encoder single-turn 22-bit (encoder AS22DQC); With DRIVE-CLiQ plug M17; Power connector size M17; Only for 8 kHz / 62.5 &#181;s;
3RA1436-8XC21-1AC2,... and everything else you need>Ordering Data Overview,"Contactor assembly Star-delta (wye-delta) (pre-assembled) with lateral timing relay AC-3, 45 kW/400 V, 3-pole Size S2, S2, S2 Electrically interlocked Screw terminal 24 V AC, 50/60 Hz !!! Phased-out product !!! Successor is SIRIUS 3RA2 Preferred successor type is &gt;&gt;3RA2436-8XF32-1AC2&lt;&lt;"
3NC3337-1U,"Energy>Low-voltage - Power distribution>Low-voltage components>SENTRON Protection, Switching, Measuring and Monitoring Devices>Fuse Systems>SITOR Semiconductor Fuses>LV HRC Design","SITOR fuse link, with slotted blade contacts, NH3, In: 710 A, aR, Un AC: 1000 V, Un DC: 440 V, front indicator"
1FW6192-8VC20-0WB3,... and everything else you need>Ordering Data Overview,SIMOTICS T Stator Components 3-phase synchronous motor; Integrated precision and power cooler; Radial cable outlet 1 m; Diameter 502 mm; Length 270 mm; Max. torque 4700 Nm; Max. speed 893 rpm; Max. current 272 A eff With temperature sensor PTC130 and Pt1000; No UL approval
3NJ4915-2KB11,"Energy>Low-voltage - Power distribution>Low-voltage components>SENTRON Protection, Switching, Measuring and Monitoring Devices>Switch Disconnectors>Fuse Switch Disconnectors>3NJ4, 3NJ5 In-Line Fuse Switch Disconnectors up to 2000 A>Accessories","Accessory for strips 3NJ41 In-line fuse switch disconnectors Sz. NH1-3 Current transformers can be integrated 600/5 A, Cl. 0.5 legal-for-trade calibrated"
3KD9318-0,"Energy>Low-voltage - Power distribution>Low-voltage components>SENTRON Protection, Switching, Measuring and Monitoring Devices>Switch Disconnectors>Fuseless Switch Disconnectors>3KD Switch Disconnectors>Accessories and Spare Parts",accessory for 3KD size 3 bridging bar for series connection of 2 poles flat terminal contains 1 unit
3KF1406-0LB11,"Energy>Low-voltage - Power distribution>Low-voltage components>SENTRON Protection, Switching, Measuring and Monitoring Devices>Switch Disconnectors>Switch Disconnectors with Fuse>3KF Switch Disconnectors with Fuses","Switch disconnector with fuse 63 A, Size 1, 4-pole for LV HRC fuse Sz. 000 Front operating mechanism left Basic unit without handle Box terminal"
1FK2103-2AG01-0DA0,... and everything else you need>Ordering Data Overview,"SIMOTICS S-1FK2 HD Servo motor M0=0.64 Nm; PN = 0.2 kW at nN=3000 rpm; Frequency converter at max. 240 V mains; Degree of protection IP65; Cylindrical shaft D14x30 mm; Absolute encoder 20-bit + 12-bit multi-turn (encoder AM20DQC) with OCC interface; Connector size M12, rotatable;"
3LD2430-0TK13,"Energy>Low-voltage - Power distribution>Low-voltage components>SENTRON Protection, Switching, Measuring and Monitoring Devices>Switch Disconnectors>Fuseless Switch Disconnectors>3LD Main Control and EMERGENCY-STOP Switches up to 250 A>Basic Devices","SENTRON, Switch disconnector 3LD, emergency switching-off switch, 3- pole, Iu=250 A, operating power / at AC-23 A 400 V: 132 kW, installation in distribution boards, knob-operated mechanism, Red / yellow, handle direct at the switch"
1FK7103-3BC71-1BG0,... and everything else you need>Ordering Data Overview,"SIMOTICS S synchronous motor 1FK7-HI PN=5.2kW; UDC=600V M0=36Nm (100K); NN=2000rpm; naturally cooled design IMB 5 (IM V1, IM V3) Flange 1 Power connector rotatable Absolute encoder single-turn 24-bit with Drive-CLiQ interface (encoder AS24DQI) Smooth shaft, tolerance N without holding brake, degree of protection IP64"
3KD3830-0PE10-0,"Energy>Low-voltage - Power distribution>Low-voltage components>SENTRON Protection, Switching, Measuring and Monitoring Devices>Switch Disconnectors>Fuseless Switch Disconnectors>3KD Switch Disconnectors>Basic Devices","Switch disconnector 250 A, Size 3, 3-pole Front operating mechanism left Basic unit without handle flat terminal"
3NA6250-6,"Energy>Low-voltage - Power distribution>Low-voltage components>SENTRON Protection, Switching, Measuring and Monitoring Devices>Fuse Systems>3NA, 3ND LV HRC Fuse Systems>LV HRC Fuse Links","LV HRC fuse element, NH2, In: 300 A, gG, Un AC: 690 V, Un DC: 440 V, Combined indicator, Insulated grip lugs"
1FK2203-2AG11-1MA0,Drive technology>Converters>Low-voltage converters>Servo drives>SINAMICS S210 servo drive system>SIMOTICS S-1FK2 servomotors for SINAMICS S210,"SIMOTICS S-1FK2 CT Servo motor M0=0.64 Nm; PN = 0.2 kW at nN=3000 rpm (200-240 V); With holding brake; Degree of protection IP65; Shaft D14x30 mm with feather key; Absolute encoder 22-bit + 12-bit Multi-turn (encoder AM22DQC); With OCC interface; Connector size M12, rotatable;"
1FK7105-2AF71-1RB0,... and everything else you need>Ordering Data Overview,"SIMOTICS S Synchronous motor 1FK7-CT PN=8.2kW; UDC=600V M0=48Nm (100K); NN=3000rpm; Naturally cooled IMB 5 design (IM V1, IM V3) Flange 1 Power connector rotatable Absolute encoder 20-bit +12-bit multi-turn with Drive-CLiQ interface (encoder AM20DQI) shaft with feather key, tolerance N with holding brake IP64 degree of protection"
3LD2866-1GP51,"Energy>Low-voltage - Power distribution>Low-voltage components>SENTRON Protection, Switching, Measuring and Monitoring Devices>Switch Disconnectors>Fuseless Switch Disconnectors>3LD Main Control and EMERGENCY-STOP Switches up to 250 A>Basic Devices","SENTRON, Switch disconnector 3LD, main switch, 3-pole, Iu: 125 A, Operating power / at AC-23 A at 400 V: 45 kW, molded-plastic encapsulation for metric screw connection, 1 NC, 1 NO, rotary operating mechanism, black"
1FK2104-4AK10-0SB0,... and everything else you need>Ordering Data Overview,SIMOTICS S-1FK2 HD Servo motor M0=1.27 Nm; PN = 0.6 kW at nN=6000 rpm (380-480 V); PN = 0.4 kW At nN=3000 rpm (200-240 V); With holding brake; Degree of protection IP64; Cylindrical shaft D19x40 mm; Absolute encoder single-turn 22-bit (encoder AS22DQC); With DRIVE-CLiQ plug M17; Power connector size M17; Only for 8 kHz / 62.5 &#181;s;
1FK2208-5AC00-1MB0,Drive technology>Motors>Motors for Motion Control>SIMOTICS S servomotors>1FK2 servomotors>1FK2 for SINAMICS S120,SIMOTICS S-1FK2 CT Servo motor M0=27 Nm; PN = 4 kW at nN=2000 rpm (380-480 V); PN = 2.5 kW at nN=1000 rpm (200-240 V); Degree of protection IP64; Shaft D32x58 mm with feather key; Absolute encoder 22-bit + 12-bit Multi-turn (encoder AM22DQC); With DRIVE-CLiQ plug M17; Power connector size M23;
3RA1435-8XC21-1BB4,... and everything else you need>Ordering Data Overview,"Contactor assembly Star-delta (wye-delta) (pre-assembled) with lateral timing relay AC-3, 37 kW/400 V, 3-pole Size S2, S2, S2 Electrically interlocked Screw terminal 24 V DC !!! Phased-out product !!! Successor is SIRIUS 3RA2 Preferred successor type is &gt;&gt;3RA2435-8XF32-1NB3&lt;&lt;"
3NJ4915-2KB10,"Energy>Low-voltage - Power distribution>Low-voltage components>SENTRON Protection, Switching, Measuring and Monitoring Devices>Switch Disconnectors>Fuse Switch Disconnectors>3NJ4, 3NJ5 In-Line Fuse Switch Disconnectors up to 2000 A>Accessories","Accessory for strips 3NJ41 In-line fuse switch disconnectors Sz. NH1-3 Current transformers can be integrated 600/5 A, Cl. 0.5"
1FW6192-8VC15-8FB3,... and everything else you need>Ordering Data Overview,SIMOTICS T Stator Components 3-phase synchronous motor; Integrated precision and power cooler; Radial cable outlet 1 m; Diameter 502 mm; Length 210 mm; Max. torque 35300 Nm; Max. speed 596 rpm; Max. current 136 A eff With temperature sensor PTC130 and Pt1000; No UL approval
1FK7103-3BC71-1CG2,... and everything else you need>Ordering Data Overview,"SIMOTICS S synchronous motor 1FK7-HI PN=5.2kW; UDC=600V M0=36Nm (100K); NN=2000rpm; naturally cooled design IMB 5 (IM V1, IM V3) Flange 1 Power connector rotatable Absolute encoder 24-bit + 12-bit multiturn with DRIVE-CLiQ interface (encoder AM24DQI) Smooth shaft, tolerance N without holding brake, degree of protection IP65 DE Flange, IP67"
