6FX2001-2EB50,Drive technology>Motors>Motion Control Encoder measuring systems>Incremental encoders>Incremental encoders with RS422 (TTL),"INCREM. ENCODER 6FX2001-2EB50 WITH RS 422(TTL), 1500 P/R, SYNCHRO-FLANGE SHAFT 6MM OPERATING VOLTAGE: 5 V RADIAL FLANGE CONNECTOR"
6AV6372-2DF27-0BX0,Automation technology>Industry software>Automation software>Software for energy management>SIMATIC Energy Manager,SIMATIC Energy Manager Basic/PRO 20 web clients; Runtime software; Single License; license key on USB stick; without software and documentation ******************************* Content: 1x USB
6ES7148-4EB00-0AA0,Automation technology>Automation systems>SIMATIC Industrial Automation Systems>I/O systems>SIMATIC ET 200 systems without control cabinet>SIMATIC ET 200pro>I/O modules>ET 200pro pneumatic interface,"SIMATIC DP, Pneumatic interface for ET 200 PRO, 16 DO pneumatics for coupling with Festo valve terminal CPV-14; incl. bus module"
6GF3440-8DA11,... and everything else you need>Ordering Data Overview,"Built-in red ring light for all MV440 devices (MLFB: 6GF3440-1CD10-1GE10-1LE10); Illuminant: red LEDs 618 Nm, Lighting distance up to 0.8 m; assembly material enclosed; use with protective tube (MLFB: 6GF3440-8AC11-8AC12)"
6GK5798-0CN00-0AA0,... and everything else you need>Ordering Data Overview,RCoax N-Connect female N-connector 2.4 and 5 GHz Can be assembled in the field; Connection piece of RCoax Cable for connection of further components
6AV2107-0LD00-0BH0,Automation technology>Industry software>Automation software>TIA Portal>Visualization>SIMATIC WinCC (TIA Portal)>SIMATIC WinCC (TIA Portal) options>WinCC DataMonitor,"SIMATIC WinCC DataMonitor for RT Professional up to V13 3 clients Option for WinCC (TIA Portal) License key download, single license for 1 installation R-SW, without SW and docu., Class A ******************************* E-mail address required for delivery"
6AV7675-8RX10-0AA0,... and everything else you need>Ordering Data Overview,supporting foot for backplane cover IP20 with VESA 100
6AV2104-4BB05-0AK0,Automation technology>Industry software>Automation software>TIA Portal>Visualization>SIMATIC WinCC (TIA Portal)>SIMATIC WinCC (TIA Portal) Runtime>WinCC Runtime Advanced,"SIMATIC WinCC Runtime Advanced 128 PowerTags V15.1, Upgrade WinCC flexible 2008 Runtime 128 PowerTags-&gt; WinCC Runtime Advanced 128 PowerTags V15.1; R-SW in TIA Portal; Single License; Software, documentation and License key for download; Class A; 6 languages: de, en, fr, es, it, zh; executable under Windows 7 (32 bit, 64 bit), Windows 8.1/10 (64 bit), WinSrv 2008 R2/2012 R2/2016 (64 bit) ******************************* E-mail address required for delivery"
6AV6372-1DC07-0AX0,... and everything else you need>Ordering Data Overview,"WinCC/Calendar Scheduler V7.0 SP3, Option for WinCC V7.0 SP3, Runtime and Engineering SW on CD-ROM, Single license, License key on USB stick"
6EP4436-8XB00-0DY0,"Automation technology>SITOP power supply>Advanced power supplies>SITOP PSU8600 power supply system>Modular system, expansion of outputs (CNX8600)",SITOP CNX8600 8x2.5 A Extension module for PSU8600 Output: 24 V DC / 8x 2.5 A Outputs according to NEC Class 2
6GK5408-4GP00-2AM2,Automation technology>Industrial communication>Industrial Ethernet>Layer 3 switches / routers>SCALANCE XM-400 managed>SCALANCE XM-400 managed,"SCALANCE XM408-4C;  managed modular IE switch; 8x 10/100/1000 Mbit/s RJ45; 4x 100/1000 Mbit/s ST-/SC- Pluggable as combo ports; in total 8 ports can be used; expandable to 24 ports electrical or optical; assembly: DIN rail/S7 mounting rail, PROFINET IO device; redundancy functions; office features (RSTP, VLAN, IGMP,..); C-plug in scope of delivery; Layer 3 with key plug available"
6ES7648-1AA50-0XG0,"Automation technology>SIMATIC HMI operator control and monitoring systems>Accessories>Protective covers, dust caps","Dust protection set interfaces Dust protection set interfaces USB and LAN interfaces Further information, Quantity and content: see technical data"
6ES7807-3BA01-0YA1,Automation technology>Automation systems>SIMATIC Industrial Automation Systems>Software for SIMATIC Controllers>STEP 7 V5.x>Options for diagnostics and service>PRODAVE,"SIMATIC S7, PRODAVE MPI MINIV6.0 single license for 1 installation R-SW, without SW and without documentation, Class A, 2 languages (de, en), executable in Windows 98/ME/ Windows NT/2000 Prof./XP, Reference HW: PG/PC"
6GK6108-4AM00-2BA2,Automation technology>Industrial communication>Rugged Communication>RUGGEDCOM Cellular Routers>RUGGEDCOM RM1224,"RUGGEDCOM RM1224-EU 4G ROUTER For wireless IP-communication from Ethernet based devices via LTE(4G)- mobile radio, optimized for use in Europa, VPN, firewall, NAT 4-port switch 2x SMA antenna Connectors, MIMO technology 1xdig. input, 1xdig. output Please note national approvals!"
6GK5324-4QG10-3AR2,Automation technology>Industrial communication>Industrial Ethernet>Layer 2 switches>SCALANCE X-300 managed>SCALANCE XR-300 managed,"SCALANCE XR324-4M PoE; Managed IE switch, 19&quot; rack; 8x 10/100/1000 Mbit/s for RJ45 ports electrical with PoE, 8x 10/100/1000 Mbit/s for RJ45 ports electrical without PoE 4x 10/100/1000 Mbit/s 2-port media modules, electrical or optical; LED diagnostics; error signaling Contact; Select/set pushbutton, PROFINET IO device; C-plug in scope of delivery; Power supply 230 V AC; Ports in the front"
6FX2001-5WD25-0AA1,... and everything else you need>Ordering Data Overview,Multiturn absolute encoder 6FX2001-5WD25 ST22 MT12 bit with DRIVE-CLiQ; Hollow shaft 12 mm
6AV6372-2DF27-0BH0,Automation technology>Industry software>Automation software>Software for energy management>SIMATIC Energy Manager,SIMATIC Energy Manager Basic/PRO 20 web clients; Runtime software; Single License; License key for download; without software and documentation ******************************* e-mail address required for delivery
6AV6381-2BP07-3AX0,Automation technology>SIMATIC HMI operator control and monitoring systems>HMI Software>SIMATIC WinCC V7>SIMATIC WinCC V7 basic software,"WinCC system software V7.3, RC 2048 (2048 PowerTags), Runtime/configuration software on DVD, floating license, license key on USB flash drive, Class A, 5 languages (de,en,fr,es,it), Executable in Windows 7 Prof/Ent/Ult +SP1 (32-bit)/ 7 Prof/Ent/Ult +SP1 (64-bit)/ 8.1 Std/Prof/Ent/Ult (64-bit)/ Server 2008 R2+SP1 (64-bit)/ Server 2012 (64-bit) ******************************* Content: Set (1x DVD + 1x USB)"
6GF9001-2AE,Automation technology>Identification and Locating>Optical identification>Stationary optical reading devices>Lenses,"Blue filter for lenses 6GF9001-1BF01-1BG01-1BH01, -1BJ01-1BL01"
6ES7132-7RD11-0AB0,... and everything else you need>Ordering Data Overview,"SIMATIC DP, electronics module for ET200iSP, 4 DQ, 17.4 V DC/27 mA &quot;H&quot;-shutdown"
6FX2001-2EB25,Drive technology>Motors>Motion Control Encoder measuring systems>Incremental encoders>Incremental encoders with RS422 (TTL),"INCREM. ENCODER 6FX2001-2EB25 WITH RS 422(TTL), 1250 P/R, SYNCHRO-FLANGE SHAFT 6MM OPERATING VOLTAGE: 5 V RADIAL FLANGE CONNECTOR"
6AV2107-0LB00-0BH0,Automation technology>Industry software>Automation software>TIA Portal>Visualization>SIMATIC WinCC (TIA Portal)>SIMATIC WinCC (TIA Portal) options>WinCC DataMonitor,"SIMATIC WinCC DataMonitor for RT Professional up to V13 1 client Option for WinCC (TIA Portal) License key download, single license for 1 installation R-SW, without SW and docu., Class A ******************************* E-mail address required for delivery"
6AV6372-1DB07-0HX0,... and everything else you need>Ordering Data Overview,"WinCC/Downtime-Monitor V7.0 SP1 incl. 100 equipment units, option for WinCC V7.0 SP1, runtime software, single license, de,en,fr,es,it,Simpl. Chin.,"
6AV6645-7CJ00-2AA0,... and everything else you need>Ordering Data Overview,"SIMATIC Mobile Client 900RFN Runtime TIAP V13, with operator controls, without heating, Touch operation, 9&quot; widescreen TFT display, resol. 1280x 768, 16 million colors, brightness 800CD, IP65"
6EP4436-0SB00-0AY0,"Automation technology>SITOP power supply>Special designs and applications>Medical applications>3-phase, 24 V DC",SITOP PSU2600 24 V/20 A Stabilized power supply input: 3 AC 400-500 V output: 24 V DC/20 A
6FX2001-5WD13-0AA1,... and everything else you need>Ordering Data Overview,Absolute encoder single-turn 6FX2001-5WD13 ST22 bit with DRIVE-CLiQ; Hollow shaft 12 mm
6ES7132-7RD01-0AB0,... and everything else you need>Ordering Data Overview,"SIMATIC DP, electronics module for ET200iSP, 4 DQ, 23.1 V DC/20 mA &quot;H&quot;-shutdown"
6AV2104-3KK05-0AE0,Automation technology>Industry software>Automation software>TIA Portal>Visualization>SIMATIC WinCC (TIA Portal)>SIMATIC WinCC (TIA Portal) Runtime>WinCC Runtime Advanced,"SIMATIC WinCC Runtime Advanced 8192 or 16384 PowerTags V15.1, Upgrade V11..V14 -&gt; V15.1; R-SW in the TIA Portal; Single License; SW and documentation on DVD; License key on USB flash drive;  Class A; 6 languages: de,en,fr,es,it,zh; Executable in Windows 7 (32-bit, 64-bit), Windows 8.1/10 (64-bit), WinSrv 2008 R2/2012 R2/2016 (64-bit) ******************************* Content: Set (1x DVD + 1x USB)"
6ES7328-7AA10-0AA0,... and everything else you need>Ordering Data Overview,"SIMATIC S7-300, raised front door for safety module, prepared for the connection of 1.3 mm2/16 AWG cables 5 units per packing unit incl. labeling strips and cabling diagram (yellow)"
6GK5324-4QG10-1HR2,Automation technology>Industrial communication>Industrial Ethernet>Layer 2 switches>SCALANCE X-300 managed>SCALANCE XR-300 managed,"SCALANCE XR324-4M PoE; Managed IE switch, 19&quot; rack; 8x 10/100/1000 Mbit/s for RJ45 ports electrical with PoE, 8x 10/100/1000 Mbit/s for RJ45 ports electrical without PoE 4x 10/100/1000 Mbit/s 2-port media modules, electrical or optical; LED diagnostics; error signaling Contact; Select/set pushbutton, PROFINET IO device, Power supply 24 V DC; Ports at the back"
6GK7443-1UX00-0XE0,Automation technology>Industrial communication>Industrial Ethernet>Systems Interfaces>System connection for SIMATIC S7>Communication for SIMATIC S7-400>CP 443-1 OPC UA,"Communications processor CP 443-1 OPC UA; 1x 10/100/1000 Mbit/s RJ 45 port; OPC UA communic. (Data Access). Operation as OPC UA server Operation as OPC UA client via Programmable user block according to PLCopen, OPC UA-compliant security mechanisms Programming device communication Time synchronization Web diagnostics OPC UA server Certification"
6ES7807-3BA01-0YA0,Automation technology>Automation systems>SIMATIC Industrial Automation Systems>Software for SIMATIC Controllers>STEP 7 V5.x>Options for diagnostics and service>PRODAVE,"SIMATIC S7, PRODAVE MPI MINIV6.0 single license for 1 installation R-SW, SW and documentation on CD, Class A, 2 languages (de, en), executable in Windows 98/ME/ Windows NT/2000 Prof./XP, Reference HW: PG/PC"
6AV6372-2DF27-0AX0,Automation technology>Industry software>Automation software>Software for energy management>SIMATIC Energy Manager,SIMATIC Energy Manager Basic/PRO 3 web clients; Runtime software; Single License; license key on USB stick; without software and documentation ******************************* Content: 1x USB
6GK6000-8FG01-4EA0,Automation technology>Industrial communication>Rugged Communication>RUGGEDCOM Ethernet Switches Layer 2>RUGGEDCOM Rack Switches>RUGGEDCOM RSG2488 managed,"Media Module for RUGGEDCOM RSG2488, 4 x 1000MBit/s LC-interface, Optical: 1000BASE-SX, Multi Mode fiber optic up to 500 meter, 850nm"
6AV6381-2BH07-3AX0,Automation technology>SIMATIC HMI operator control and monitoring systems>HMI Software>SIMATIC WinCC V7>SIMATIC WinCC V7 basic software,"WinCC system software V7.3, RT 8192 (8192 PowerTags), runtime software, single license SW and documentation on DVD, license key on USB flash drive, Class A, 5 languages (de,en,fr,es,it), Executable in Windows 7 Prof/Ent/Ult +SP1 (32-bit)/ 7 Prof/Ent/Ult +SP1 (64-bit)/ 8.1 Std/Prof/Ent/Ult (64-bit)/ Server 2008 R2+SP1 (64-bit)/ Server 2012 (64-bit) ******************************* Content: Set (1x DVD + 1x USB)"
6FX2001-2EB02,Drive technology>Motors>Motion Control Encoder measuring systems>Incremental encoders>Incremental encoders with RS422 (TTL),"INCREM. ENCODER 6FX2001-2EB02 WITH RS 422(TTL), 1024 P/R, SYNCHRO-FLANGE SHAFT 6MM OPERATING VOLTAGE: 5 V RADIAL FLANGE CONNECTOR"
6AV6372-1DB07-0FX0,... and everything else you need>Ordering Data Overview,"WinCC/Downtime-Monitor V7.0 SP1 incl. 50 equipment units, option for WinCC V7.0 SP1, runtime software, single license, de,en,fr,es,it,Simpl. Chin.,"
6GF9001-2AD,Automation technology>Identification and Locating>Optical identification>Stationary optical reading devices>Lenses,"Infrared filter for lenses 6GF9001-1BF01-1BG01-1BH01, -1BJ01-1BL01 for use in connection with an infrared illumination"
6FX2001-5VD25-0AA1,... and everything else you need>Ordering Data Overview,Multiturn absolute encoder 6FX2001-5VD25 ST22 MT12 bit with DRIVE-CLiQ; Hollow shaft 10 mm
6EP4333-0SB00-0AY0,"Automation technology>SITOP power supply>Special designs and applications>Medical applications>1-phase, 24 V DC",SITOP PSU2600 24 V/5 A Stabilized power supply input: 230 V AC output: 24 V DC/5 A
6ES7194-4GD20-0AA0,"Automation technology>Industrial controls>Load feeders and motor starters>For use in the field, high degree of protection>SIMATIC ET 200pro>Accessories for ET 200pro motor starters","SIMATIC DP, Module rack compact Broad version for I/O modules and motor starters ET 200 PRO, Sold by the meter for self-configuration Length 2000 mm,"
6AV2107-0KT00-0BH0,Automation technology>Industry software>Automation software>TIA Portal>Visualization>SIMATIC WinCC (TIA Portal)>SIMATIC WinCC (TIA Portal) options>WinCC WebNavigator,"SIMATIC WinCC WEB DIAGNOSTICS Client for Runtime Professional Option for WinCC (TIA Portal) License key download, single license for 1 installation R-SW, without SW and docu., Class A ******************************* E-mail address required for delivery"
