3RS1030-1DD10,"Automation technology>Industrial controls>Monitoring and control devices>Relays>Monitoring relays>SIRIUS 3RS10, 3RS11, 3RS20, 3RS21 temperature monitoring relays>Relays, analogically adjustable for 1 sensor","Temperature monitoring relay Pt100, Undershoot 2 threshold values, Width 22.5 mm 0 &#176;C to 100 &#176;C 24 V AC/DC 1 NO + 1 CO, Load and quiescent current screw terminal"
3RT1264-6AT36,Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT12 and 3TF6 vacuum contactors,"Vacuum contactor, AC-3 225 A, 110 kW / 400 V AC (50-60 Hz) / DC operation 575-600 V UC, Auxiliary contacts 2 NO + 2 NC, 3-pole, Size S10, busbar connections Drive: conventional"
3RT1075-6NF36,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 400 A, 200 kW / 400 V AC (50-60 Hz) / DC operation 96-127 V UC Auxiliary contacts 2 NO + 2 NC 3-pole, Size S12 Busbar connections Drive: electronic with PLC interface 24 V DC screw terminal"
3RT1456-2AP36,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Contactors for special applications>SIRIUS 3RT.4 contactors for weak or non-inductive loads (AC-1), 3-pole up to 2 650 A","Contactor, AC-1, 275 A/690 V/40 &#176;C, S6, 3-pole, 220-240 V AC/DC, with varistor, 2 NO+2 NC, Connection rail/ Spring-type terminal"
3RT1346-1AC20,... and everything else you need>Ordering Data Overview,"Contactor, AC-1, 140 A, 24 V AC, 50 / 60 Hz, 4-pole, Size S3, Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2346-1AC20&lt;&lt;"
3RT1044-3AG60,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 65 A, 30 kW / 400 V 100 V AC, 50 Hz / 100-110 V 60 Hz, 3-pole, Size S3, Spring-type terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2"
3RT1476-6XJ46-0LA2,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Contactors for special applications>Contactors for railway applications>SIRIUS 3RT contactors with extended application range, 3-pole","Traction contactor, AC-1 690 A / 690 V Coil 72 V DC x (0.7-1.25) PLC input 24-110 V DC Auxiliary contacts 2 NO + 2 NC 3-pole size S12 Busbar connections Coil connection: screw terminal"
3RT1036-1AM20-0UA0,... and everything else you need>Ordering Data Overview,"Contactor, 25 HP, 460 / 575 V 208 V AC, 50 / 60 Hz, 3-pole, Size S2 Screw terminal NEMA size 2 !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2036-1AM20-0UA0&lt;&lt;"
3RT1034-3AF04,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 32 A, 15 kW / 400 V 2 NO + 2 NC, 110 V AC, 50 Hz, 3-pole, Size S2 Main circuit: screw terminal, Auxiliary circuit: Spring-type terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2035-3AF04&lt;&lt;"
3RT1046-1AC24,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 95 A, 45 kW / 400 V 24 V AC, 50 / 60 Hz, 2 NO + 2 NC 3-pole, Size S3 Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2046-1AC24&lt;&lt;"
3RS1030-1DD00,"Automation technology>Industrial controls>Monitoring and control devices>Relays>Monitoring relays>SIRIUS 3RS10, 3RS11, 3RS20, 3RS21 temperature monitoring relays>Relays, analogically adjustable for 1 sensor","Temperature monitoring relay Pt100, Undershoot 2 threshold values, Width 22.5 mm -50 &#176;C to 50 &#176;C 24 V AC/DC 1 NO + 1 CO, Load and quiescent current screw terminal"
3RT2025-1AF04,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","power contactor, AC-3 17 A, 7.5 kW / 400 V 2 NO + 2 NC, 110 V AC, 50 Hz, 3-pole, Size S0 screw terminal Removable auxiliary switch"
3RT1054-2NP36,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 115 A, 55 kW / 400 V AC (50-60 Hz) / DC operation 200-277 V UC Auxiliary contacts 2 NO + 2 NC 3-pole, Size S6 Busbar connections Drive: electronic with PLC interface 24 V DC Spring-type terminal"
3RT1456-6AB38-0PA5,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Contactors for special applications>SIRIUS 3RT.4 contactors for weak or non-inductive loads (AC-1), 3-pole up to 2 650 A","Contactor, AC-1, 275 A/690 V/40 &#176;C, S6, 3-pole, 23-26 V AC/DC, with varistor, 2 NO+2 NC, encapsulated, Connection rail/ screw terminal"
3RT2027-2AN20,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 32 A, 15 kW / 400 V 1 NO + 1 NC, 220 V AC 50/60 Hz, 3-pole Size S0, Spring-type terminals"
3RT1055-6AF36,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 150 A, 75 kW / 400 V AC (50-60 Hz) / DC operation 110-127 V UC Auxiliary contacts 2 NO + 2 NC 3-pole, Size S6 Busbar connections Drive: conventional screw terminal"
3RT1945-6A,Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Accessories and spare parts>For SIRIUS 3RT1 contactors and SIRIUS 3RH1 contactor relays>Contacts,"Replacement contact pieces for contactor Size S3, 3-pole, AC-3, 37 kW, 3 NO, main contacts, consists of 3 movable and 6 fixed contacts with mounting parts !!! Phased-out product !!! Successor is SIRIUS 3RT2"
3RT1346-1AB00,... and everything else you need>Ordering Data Overview,"Contactor, AC-1, 140 A, 24 V AC, 50 Hz, 4-pole, Size S3, Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2346-1AB00&lt;&lt;"
3RT1975-5AS32,Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Accessories and spare parts>For SIRIUS 3RT1 contactors and SIRIUS 3RH1 contactor relays>Solenoid coils,"Changeover operating mechanism for contactors 3RT107, 3RT127, 3RT147, AC (50...60 Hz) / DC operation, 500 ... 550 V, Operating mechanism: Standard,economy circuit Spring-type terminal"
3RT1466-6XB46-0LA2,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Contactors for special applications>Contactors for railway applications>SIRIUS 3RT contactors with extended application range, 3-pole","Traction contactor AC-1,400 A/690V Coil 24 V DC x (0.7...1.25) PLC input 24...110 V DC Auxiliary contacts 2 NO + 2 NC 3-pole size S10 Busbar connections Coil connection: screw terminal"
3RT1066-6AU36,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 300 A, 160 kW / 400 V AC (50-60 Hz) / DC operation 240-277 V UC Auxiliary contacts 2 NO + 2 NC 3-pole, Size S10 Busbar connections Drive: conventional screw terminal"
3RT1264-6AS36,Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT12 and 3TF6 vacuum contactors,"Vacuum contactor, AC-3 225 A, 110 kW / 400 V AC (50-60 Hz) / DC operation 500-550 V UC, Auxiliary contacts 2 NO + 2 NC, 3-pole, Size S10, busbar connections Drive: conventional"
3RT1034-1AQ20,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 32 A, 15 kW / 400 V 500 V AC, 50 / 60 Hz, 3-pole, Size S2, Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2035-1AQ20&lt;&lt;"
3RT1046-1AC20,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 95 A, 45 kW / 400 V 24 V AC, 50/60 Hz 3-pole, Size S3 Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2046-1AC20&lt;&lt;"
3RT2027-2AL24-3MA0,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 32 A, 15 kW / 400 V 2 NO + 2 NC, 230 V AC 50/60 Hz, 3-pole Size S0, Spring type terminal Captive auxiliary switch"
3RT1344-1BM40,... and everything else you need>Ordering Data Overview,"Contactor, AC-1, 110 A, 220 V DC, 4-pole, Size S3, Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2337-1NP30&lt;&lt;"
3RT1456-6AP38-0PA5,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Contactors for special applications>SIRIUS 3RT.4 contactors for weak or non-inductive loads (AC-1), 3-pole up to 2 650 A","Contactor, AC-1, 275 A/690 V/40 &#176;C, S6, 3-pole, 220-240 V AC/DC, with varistor, 2 NO+2 NC, encapsulated, Connection rail/ screw terminal"
3RT1036-3KJ84-0LA0,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 50 A, 22 kW / 400 V 72 V DC, 0.7-1.25* Us, 3-pole, Size S2, Spring-type terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2036-3XJ84-0LA2&lt;&lt;"
3RT2025-1AB04,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","power contactor, AC-3 17 A, 7.5 kW / 400 V 2 NO + 2 NC, 24 V AC, 50 Hz, 3-pole, Size S0 screw terminal Removable auxiliary switch"
3RT1054-2NF36,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 115 A, 55 kW / 400 V AC (50-60 Hz) / DC operation 96-127 V UC Auxiliary contacts 2 NO + 2 NC 3-pole, Size S6 Busbar connections Drive: electronic with PLC interface 24 V DC Spring-type terminal"
3RT1055-6AD36,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 150 A, 75 kW / 400 V AC (50-60 Hz) / DC operation 42-48 V UC Auxiliary contacts 2 NO + 2 NC 3-pole, Size S6 Busbar connections Drive: conventional screw terminal"
3RT1044-1AR64,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 65 A, 30 kW / 400 V 400 V AC, 50 Hz / 60 Hz 440 V, 60 Hz, 2 NO + 2 NC, 3-pole, Size S3, Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2037-1AR64&lt;&lt;"
3RT1976-7A,Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Accessories and spare parts>For SIRIUS 3RT1 contactors and SIRIUS 3RH1 contactor relays>Arc chambers,Arc chute for 3RT1076
3RT1456-6XJ46-0LA2,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Contactors for special applications>Contactors for railway applications>SIRIUS 3RT contactors with extended application range, 3-pole","Traction contactor, AC-1 275 A, 690 V Coil 72 V DC x (0.7-1.25) PLC input 24-110 V DC Auxiliary contacts 2 NO + 2 NC 3-pole size S6 Busbar connections Coil connection: screw terminal"
3RS1020-2DW20,"Automation technology>Industrial controls>Monitoring and control devices>Relays>Monitoring relays>SIRIUS 3RS10, 3RS11, 3RS20, 3RS21 temperature monitoring relays>Relays, analogically adjustable for 1 sensor","Temperature monitoring relay PT100, Overshoot 2 threshold values, Width 22.5 mm 0 &#176;C to 200 &#176;C 24 - 240 V AC/DC 1 NO + 1 CO, Load and quiescent current Spring-type terminal"
3RT1034-1AP04-3MA0,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 32 A, 15 kW / 400 V 230 V AC, 50 Hz, 2 NO + 2 NC, 3-pole, Size S2, Screw terminal Captive auxiliary switch front block for SUVA applications !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2027-1CL24-3MA0&lt;&lt;"
3RT1034-1BB44,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 32 A, 15 kW / 400 V 24 V DC, 2 NO + 2 NC, 3-pole, Size S2 Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2027-1BB44&lt;&lt;"
3RT1055-1AB36,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 150 A, 75 kW / 400 V AC (50-60 Hz) / DC operation 23-26 V UC Auxiliary contacts 2 NO + 2 NC 3-pole, Size S6 with box terminal"
3RT1046-1AC00,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 95 A, 45 kW / 400 V 32 V AC, 50 Hz 3-pole, Size S3 Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2"
3RT1264-6AR36,Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT12 and 3TF6 vacuum contactors,"Vacuum contactor, AC-3 225 A, 110 kW / 400 V AC (50-60 Hz) / DC operation 440-480 V UC, Auxiliary contacts 2 NO + 2 NC, 3-pole, Size S10, busbar connections Drive: conventional"
3RT1065-6AP36,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 265 A, 132 kW / 400 V AC (50-60 Hz) / DC operation 220-240 V UC Auxiliary contacts 2 NO + 2 NC 3-pole, Size S10 Busbar connections Drive: conventional screw terminal"
3RT1975-5AR32,Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Accessories and spare parts>For SIRIUS 3RT1 contactors and SIRIUS 3RH1 contactor relays>Solenoid coils,"Changeover operating mechanism for contactors 3RT107, 3RT127, 3RT147, AC (50...60 Hz) / DC operation, 440 ... 480 V Operating mechanism: Standard,economy circuit Spring-type terminal"
3RT1456-6XB46-0LA2,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Contactors for special applications>Contactors for railway applications>SIRIUS 3RT contactors with extended application range, 3-pole","Traction contactor, AC-1 275 A, 690 V Coil 24 V DC x (0.7-1.25) PLC input 24-110 V DC Auxiliary contacts 2 NO + 2 NC 3-pole size S6 Busbar connections Coil connection: screw terminal"
3RT1044-1AR60,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 65 A, 30 kW / 400 V 400 V AC, 50 Hz / 60 Hz, 440 V, 60 Hz, 3-pole, Size S3, Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2037-1AR60&lt;&lt;"
3RT1344-1BG40,... and everything else you need>Ordering Data Overview,"Contactor, AC-1, 110 A, 125 V DC, 4-pole, Size S3, Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2"
3RT2027-2AL24,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 32 A, 15 kW / 400 V 2 NO + 2 NC, 230 V AC 50/60 Hz, 3-pole Size S0, Spring-type terminals Removable auxiliary switch"
3RS1020-1DW20,"Automation technology>Industrial controls>Monitoring and control devices>Relays>Monitoring relays>SIRIUS 3RS10, 3RS11, 3RS20, 3RS21 temperature monitoring relays>Relays, analogically adjustable for 1 sensor","Temperature monitoring relay PT100, Overshoot 2 threshold values, Width 22.5 mm 0 &#176;C to 200 &#176;C 24 - 240 V AC/DC 1 NO + 1 CO, Load and quiescent current screw terminal"
3RT1034-1BB40,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 32 A, 15 kW / 400 V 24 V DC, 3-pole, Size S2, Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2027-1BB40&lt;&lt;"
3RT1054-2NB36,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 115 A, 55 kW / 400 V AC (50-60 Hz) / DC operation 21-27 UC, 3 V Auxiliary contacts 2 NO + 2 NC 3-pole, Size S6 Busbar connections Drive: electronic with PLC interface 24 V DC Spring-type terminal"
3RT1034-1AP04-1AA0,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 32 A, 15 kW / 400 V 230 V AC, 50 Hz, 2 NO + 2 NC, 3-pole, Size S2, Screw terminal Upright mounting position !!! Phased-out product !!! Successor is SIRIUS 3RT2"
3RT2024-2NP30,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","power contactor, AC-3 12 A, 5.5 kW / 400 V 1 NO + 1 NC, AC (50-60 Hz) DC operation 200-280 V AC/DC 3-pole, Size S0 Spring-type terminal"
3RT1045-1AC00,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 80 A, 37 kW / 400 V 32 V AC, 50 Hz 3-pole, Size S3 Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2045-1AC00&lt;&lt;"
3RT1975-5AD31,Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Accessories and spare parts>For SIRIUS 3RT1 contactors and SIRIUS 3RH1 contactor relays>Solenoid coils,"Changeover operating mechanism for contactors 3RT107, 3RT147, AC (50...60 Hz) / DC operation, 42 ... 48 V Operating mechanism: Standard,economy circuit Screw terminal"
3RT1055-6AB36,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 150 A, 75 kW / 400 V AC (50-60 Hz) / DC operation 23-26 V UC Auxiliary contacts 2 NO + 2 NC 3-pole, Size S6 Busbar connections Drive: conventional"
3RT1044-1AN64,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 65 A, 30 kW / 400 V 200 V AC, 50 Hz / 200-220 V 60 Hz, 2 NO + 2 NC, 3-pole Size S3, Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2"
3RT1064-6XJ46-0LA2,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Contactors for special applications>Contactors for railway applications>SIRIUS 3RT contactors with extended application range, 3-pole","Traction contactor, AC-3 225 A, 110 kW / 400 V Coil 72 V DC x (0.7-1.25) PLC input 24-110 V DC Auxiliary contacts 2 NO + 2 NC 3-pole size S10 Busbar connections Coil connection: screw terminal"
3RT1056-1AB36,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 185 A, 90 kW / 400 V AC (50-60 Hz) / DC operation 23-26 V UC Auxiliary contacts 2 NO + 2 NC 3-pole, Size S6E Busbar connections Drive: conventional with 2 box terminals 3RT19 56-4G up to 120 mm"
3RT1034-1AV60,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 32 A, 15 kW / 400 V 480 V AC, 60 Hz, 3-pole, Size S2 Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2027-1AV60&lt;&lt;"
3RT1264-6AP36,Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT12 and 3TF6 vacuum contactors,"Vacuum contactor, AC-3 225 A, 110 kW / 400 V AC (50-60 Hz) / DC operation 220-240 V UC, Auxiliary contacts 2 NO + 2 NC, 3-pole, Size S10, busbar connections Drive: conventional"
3RT1344-1BF40,... and everything else you need>Ordering Data Overview,"Contactor, AC-1, 110 A, 110 V DC, 4-pole, Size S3, Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2 Preferred successor type is &gt;&gt;3RT2344-1NF30&lt;&lt;"
3RT1975-5AP32,Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Accessories and spare parts>For SIRIUS 3RT1 contactors and SIRIUS 3RH1 contactor relays>Solenoid coils,"Changeover operating mechanism for contactors 3RT107, 3RT127, 3RT147, AC (50...60 Hz) / DC operation, 220 ... 240 V Operating mechanism: Standard,economy circuit Spring-type terminal"
3RT1064-6AB36,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 225 A, 110 kW / 400 V AC (50-60 Hz) / DC operation 23-26 V UC Auxiliary contacts 2 NO + 2 NC 3-pole, Size S10 Busbar connections Drive: conventional screw terminal"
3RS1020-1DW10,"Automation technology>Industrial controls>Monitoring and control devices>Relays>Monitoring relays>SIRIUS 3RS10, 3RS11, 3RS20, 3RS21 temperature monitoring relays>Relays, analogically adjustable for 1 sensor","Temperature monitoring relay PT100, Overshoot 2 threshold values, Width 22.5 mm 0 &#176;C to 100 &#176;C 24 - 240 V AC/DC 1 NO + 1 CO, Load and quiescent current screw terminal"
3RT1033-3BB40,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 25 A, 11 kW / 400 V 24 V DC, 3-pole, Size S2 Spring-type terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2"
3RT1044-3EB05,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 65 A, 30 kW / 400 V 24 V AC, 50 Hz 3-pole, Size S3 Main circuit: screw terminal, Auxiliary circuit: Spring-type terminal 1 NO + 1 NC lateral with plugged-on RC element !!! Phased-out product !!! Successor is SIRIUS 3RT2"
3RT2027-2AL20,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 32 A, 15 kW / 400 V 1 NO + 1 NC, 230 V AC 50/60 Hz, 3-pole Size S0, Spring-type terminals"
3RT1044-1AN60,... and everything else you need>Ordering Data Overview,"Power contactor, AC-3 65 A, 30 kW / 400 V 200 V AC, 50 Hz / 200-220 V 60 Hz, 3-pole, Size S3, Screw terminal !!! Phased-out product !!! Successor is SIRIUS 3RT2"
3RT2024-2NF30,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","power contactor, AC-3 12 A, 5.5 kW / 400 V 1 NO + 1 NC, AC (50-60 Hz) DC operation 95-130 V AC/DC 3-pole, Size S0 Spring-type terminal"
3RT1054-2AV36,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Power contactors for switching motors>SIRIUS 3RT contactors, 3-pole, up to 250�kW","Power contactor, AC-3 115 A, 55 kW / 400 V AC (50-60 Hz) / DC operation 380-420 V UC Auxiliary contacts 2 NO + 2 NC 3-pole, Size S6 Busbar connections Drive: conventional Spring-type terminal"
3RT1064-6XF46-0LA2,"Automation technology>Industrial controls>Switching devices>Contactors and contactor assemblies>Contactors for special applications>Contactors for railway applications>SIRIUS 3RT contactors with extended application range, 3-pole","Traction contactor, AC-3 225 A, 110 kW / 400 V Coil 110 V DC x (0.7-1.25) PLC input 24-110 V DC Auxiliary contacts 2 NO + 2 NC 3-pole size S10 Busbar connections Coil connection: screw terminal"
3RT1446-6AV66,... and everything else you need>Ordering Data Overview,"Contactor, AC-1, 140 A / 400 V, 480 V AC, 60 Hz Auxiliary contacts 2 NO + 2 NC Lateral, 3-pole, size S3 Busbar connections !!! Phased-out product !!!"
